X	Y	Time
1800	1000	1.09612E+03
1840	1000	1.09675E+03
1880	1000	1.09665E+03
1920	1000	1.09664E+03
1960	1000	1.09682E+03
2000	1000	1.09715E+03
2040	1000	1.09710E+03
2080	1000	1.09773E+03
2120	1000	1.09822E+03
2160	1000	1.09781E+03
2200	1000	1.09683E+03
2240	1000	1.09628E+03
2280	1000	1.09615E+03
2320	1000	1.09536E+03
2360	1000	1.09480E+03
2400	1000	1.09472E+03
2440	1000	1.09542E+03
2480	1000	1.09439E+03
2520	1000	1.09491E+03
2560	1000	1.09586E+03
2600	1000	1.09644E+03
2640	1000	1.09620E+03
2680	1000	1.09567E+03
2720	1000	1.09340E+03
2760	1000	1.09038E+03
2800	1000	1.08770E+03
2840	1000	1.08512E+03
2880	1000	1.08329E+03
2920	1000	1.08196E+03
2960	1000	1.08122E+03
3000	1000	1.08079E+03
3040	1000	1.07941E+03
3080	1000	1.07831E+03
3120	1000	1.07765E+03
3160	1000	1.07762E+03
3200	1000	1.07750E+03
3240	1000	1.07742E+03
3280	1000	1.07772E+03
3320	1000	1.07752E+03
3360	1000	1.07743E+03
3400	1000	1.07556E+03
3440	1000	1.07381E+03
3480	1000	1.07646E+03
40	1040	1.11138E+03
80	1040	1.11193E+03
120	1040	1.11264E+03
160	1040	1.11240E+03
200	1040	1.11158E+03
240	1040	1.10983E+03
280	1040	1.10795E+03
320	1040	1.10733E+03
360	1040	1.10651E+03
400	1040	1.10635E+03
440	1040	1.10618E+03
480	1040	1.10615E+03
